place,datetime,CO2,Temperature_moyenne
Grand Duchy of Luxembourg,2006-11-01,0.0,8.091000000000001
Grand Duchy of Luxembourg,2006-12-01,0.0,4.49
Grand Duchy of Luxembourg,2007-02-01,0.0,5.723
Grand Duchy of Luxembourg,2007-03-01,0.0,6.862
Grand Duchy of Luxembourg,2007-04-01,0.0,13.289000000000001
Grand Duchy of Luxembourg,2007-05-01,0.0,14.898
Grand Duchy of Luxembourg,2007-06-01,0.0,17.76
Grand Duchy of Luxembourg,2007-07-01,0.0,17.497
Grand Duchy of Luxembourg,2007-08-01,0.0,17.118
Grand Duchy of Luxembourg,2007-09-01,0.0,13.453
Grand Duchy of Luxembourg,2007-10-01,0.0,9.515
Grand Duchy of Luxembourg,2007-11-01,0.0,5.082
Grand Duchy of Luxembourg,2007-12-01,0.0,2.339
Grand Duchy of Luxembourg,2008-02-01,0.0,4.566
Grand Duchy of Luxembourg,2008-03-01,0.0,5.343
Grand Duchy of Luxembourg,2008-04-01,0.0,8.287
Grand Duchy of Luxembourg,2008-05-01,0.0,15.865
Grand Duchy of Luxembourg,2008-06-01,0.0,16.848
Grand Duchy of Luxembourg,2008-07-01,0.0,18.282
Grand Duchy of Luxembourg,2008-08-01,0.0,17.823
Grand Duchy of Luxembourg,2008-09-01,0.0,12.982000000000001
Grand Duchy of Luxembourg,2008-10-01,0.0,9.607000000000001
Grand Duchy of Luxembourg,2008-11-01,0.0,5.916
Grand Duchy of Luxembourg,2008-12-01,0.0,1.359
Grand Duchy of Luxembourg,2009-02-01,0.0,2.283
Grand Duchy of Luxembourg,2009-03-01,0.0,5.6
Grand Duchy of Luxembourg,2009-04-01,0.0,12.092
Grand Duchy of Luxembourg,2009-05-01,0.0,14.475999999999999
Grand Duchy of Luxembourg,2009-06-01,0.0,16.171
Grand Duchy of Luxembourg,2009-07-01,0.0,18.824
Grand Duchy of Luxembourg,2009-08-01,0.0,19.512
Grand Duchy of Luxembourg,2009-09-01,0.0,15.362
Grand Duchy of Luxembourg,2009-10-01,0.0,9.886000000000001
Grand Duchy of Luxembourg,2009-11-01,0.0,8.738
Grand Duchy of Luxembourg,2009-12-01,0.0,1.93
Grand Duchy of Luxembourg,2010-02-01,0.0,1.739
Grand Duchy of Luxembourg,2010-03-01,0.0,5.718
Grand Duchy of Luxembourg,2010-04-01,0.0,9.74
Grand Duchy of Luxembourg,2010-05-01,0.0,11.258
Grand Duchy of Luxembourg,2010-06-01,0.0,17.397000000000002
Grand Duchy of Luxembourg,2010-07-01,0.0,20.734
Grand Duchy of Luxembourg,2010-08-01,0.0,17.317
Grand Duchy of Luxembourg,2010-09-01,0.0,13.619000000000002
Grand Duchy of Luxembourg,2010-10-01,0.0,9.519
Grand Duchy of Luxembourg,2010-11-01,0.0,5.737
Grand Duchy of Luxembourg,2010-12-01,0.0,-1.758
Grand Duchy of Luxembourg,2011-02-01,0.0,3.825
Grand Duchy of Luxembourg,2011-03-01,0.0,7.029
Grand Duchy of Luxembourg,2011-04-01,0.0,12.978
Grand Duchy of Luxembourg,2011-05-01,0.0,15.017999999999999
Grand Duchy of Luxembourg,2011-06-01,0.0,16.988
Grand Duchy of Luxembourg,2011-07-01,0.0,16.299
Grand Duchy of Luxembourg,2011-08-01,0.0,18.119
Grand Duchy of Luxembourg,2011-09-01,0.0,16.423
Grand Duchy of Luxembourg,2011-10-01,0.0,10.902000000000001
Grand Duchy of Luxembourg,2011-11-01,0.0,7.183
Grand Duchy of Luxembourg,2011-12-01,0.0,5.09
Grand Duchy of Luxembourg,2012-02-01,0.0,-0.899
Grand Duchy of Luxembourg,2012-03-01,0.0,8.467
Grand Duchy of Luxembourg,2012-04-01,0.0,8.331
Grand Duchy of Luxembourg,2012-05-01,0.0,14.622
Grand Duchy of Luxembourg,2012-06-01,0.0,15.485999999999999
Grand Duchy of Luxembourg,2012-07-01,0.0,17.773
Grand Duchy of Luxembourg,2012-08-01,0.0,19.398
Grand Duchy of Luxembourg,2012-09-01,0.0,14.302
Grand Duchy of Luxembourg,2012-10-01,0.0,10.111
Grand Duchy of Luxembourg,2012-11-01,0.0,6.236000000000001
Grand Duchy of Luxembourg,2012-12-01,0.0,3.806
Grand Duchy of Luxembourg,2013-02-01,0.0,0.364
Grand Duchy of Luxembourg,2013-03-01,0.0,2.488
Grand Duchy of Luxembourg,2013-04-01,0.0,8.772
Grand Duchy of Luxembourg,2013-05-01,0.0,11.526
Grand Duchy of Luxembourg,2013-06-01,0.0,15.995
Grand Duchy of Luxembourg,2013-07-01,0.0,20.422
Grand Duchy of Luxembourg,2013-08-01,0.0,18.464000000000002
Grand Duchy of Luxembourg,2013-09-01,0.0,0.0
Ireland,2000-01-01,45194000.0,5.849
Ireland,2001-01-01,47557400.0,4.398
Ireland,2002-01-01,46034600.0,7.564
Ireland,2003-01-01,45639100.0,5.577000000000001
Ireland,2004-01-01,46129700.0,6.15
Ireland,2005-01-01,48104600.0,7.196000000000001
Ireland,2006-01-01,47550200.0,6.001
Ireland,2007-01-01,47622900.0,7.015
Ireland,2008-01-01,47300100.0,6.644
Ireland,2009-01-01,42108500.0,4.985
Ireland,2010-01-01,41679500.0,3.122
Ireland,2011-01-01,38009300.0,4.268
Ireland,2012-01-01,38194800.0,6.987
Ireland,2013-01-01,37182800.0,5.72
Ireland,2014-01-01,36681600.0,0.0
Ireland,2015-01-01,38443600.0,0.0
Ireland,2016-01-01,39928100.0,0.0
Ireland,2017-01-01,39738400.0,0.0
Ireland,2000-02-01,0.0,6.949
Ireland,2000-03-01,0.0,8.091000000000001
Ireland,2000-04-01,0.0,7.414
Ireland,2000-05-01,0.0,11.753
Ireland,2000-06-01,0.0,13.839
Ireland,2000-07-01,0.0,15.555
Ireland,2000-08-01,0.0,15.65
Ireland,2000-09-01,0.0,13.936
Ireland,2000-10-01,0.0,9.85
Ireland,2000-11-01,0.0,6.843
Ireland,2000-12-01,0.0,5.84
Ireland,2001-02-01,0.0,5.395
Ireland,2001-03-01,0.0,6.011
Ireland,2001-04-01,0.0,8.033999999999999
Ireland,2001-05-01,0.0,12.395
Ireland,2001-06-01,0.0,13.407
Ireland,2001-07-01,0.0,15.145
Ireland,2001-08-01,0.0,15.158
Ireland,2001-09-01,0.0,13.671
Ireland,2001-10-01,0.0,12.323
Ireland,2001-11-01,0.0,8.933
Ireland,2001-12-01,0.0,5.407
Ireland,2002-02-01,0.0,7.17
Ireland,2002-03-01,0.0,7.979
Ireland,2002-04-01,0.0,9.073
Ireland,2002-05-01,0.0,11.323
Ireland,2002-06-01,0.0,12.970999999999998
Ireland,2002-07-01,0.0,14.43
Ireland,2002-08-01,0.0,15.425999999999998
Ireland,2002-09-01,0.0,13.956
Ireland,2002-10-01,0.0,9.985
Ireland,2002-11-01,0.0,8.887
Ireland,2002-12-01,0.0,6.284
Ireland,2003-02-01,0.0,5.933
Ireland,2003-03-01,0.0,8.112
Ireland,2003-04-01,0.0,9.902000000000001
Ireland,2003-05-01,0.0,11.142000000000001
Ireland,2003-06-01,0.0,14.347000000000001
Ireland,2003-07-01,0.0,15.865
Ireland,2003-08-01,0.0,16.63
Ireland,2003-09-01,0.0,14.04
Ireland,2003-10-01,0.0,9.832
Ireland,2003-11-01,0.0,8.554
Ireland,2003-12-01,0.0,6.335
Ireland,2004-02-01,0.0,5.974
Ireland,2004-03-01,0.0,7.412000000000001
Ireland,2004-04-01,0.0,9.109
Ireland,2004-05-01,0.0,11.785
Ireland,2004-06-01,0.0,14.604000000000001
Ireland,2004-07-01,0.0,14.635
Ireland,2004-08-01,0.0,15.947000000000001
Ireland,2004-09-01,0.0,14.247
Ireland,2004-10-01,0.0,9.436
Ireland,2004-11-01,0.0,8.794
Ireland,2004-12-01,0.0,7.176
Ireland,2005-02-01,0.0,5.671
Ireland,2005-03-01,0.0,8.264
Ireland,2005-04-01,0.0,8.702
Ireland,2005-05-01,0.0,10.863
Ireland,2005-06-01,0.0,14.719000000000001
Ireland,2005-07-01,0.0,15.779000000000002
Ireland,2005-08-01,0.0,15.582
Ireland,2005-09-01,0.0,14.264000000000001
Ireland,2005-10-01,0.0,11.857999999999999
Ireland,2005-11-01,0.0,7.459
Ireland,2005-12-01,0.0,6.5520000000000005
Ireland,2006-02-01,0.0,5.784
Ireland,2006-03-01,0.0,6.27
Ireland,2006-04-01,0.0,8.578
Ireland,2006-05-01,0.0,11.284
Ireland,2006-06-01,0.0,14.975
Ireland,2006-07-01,0.0,17.122
Ireland,2006-08-01,0.0,15.408
Ireland,2006-09-01,0.0,15.133
Ireland,2006-10-01,0.0,12.167
Ireland,2006-11-01,0.0,8.158
Ireland,2006-12-01,0.0,6.97
Ireland,2007-02-01,0.0,6.5120000000000005
Ireland,2007-03-01,0.0,7.437
Ireland,2007-04-01,0.0,10.948
Ireland,2007-05-01,0.0,11.776
Ireland,2007-06-01,0.0,14.525
Ireland,2007-07-01,0.0,14.769
Ireland,2007-08-01,0.0,15.027999999999999
Ireland,2007-09-01,0.0,13.789000000000001
Ireland,2007-10-01,0.0,12.029000000000002
Ireland,2007-11-01,0.0,9.217
Ireland,2007-12-01,0.0,7.067
Ireland,2008-02-01,0.0,6.675
Ireland,2008-03-01,0.0,6.817
Ireland,2008-04-01,0.0,8.277000000000001
Ireland,2008-05-01,0.0,13.305
Ireland,2008-06-01,0.0,13.705
Ireland,2008-07-01,0.0,15.401
Ireland,2008-08-01,0.0,15.3
Ireland,2008-09-01,0.0,12.99
Ireland,2008-10-01,0.0,9.657
Ireland,2008-11-01,0.0,7.78
Ireland,2008-12-01,0.0,5.354
Ireland,2009-02-01,0.0,5.795
Ireland,2009-03-01,0.0,7.662999999999999
Ireland,2009-04-01,0.0,9.373
Ireland,2009-05-01,0.0,11.463
Ireland,2009-06-01,0.0,14.847000000000001
Ireland,2009-07-01,0.0,15.277999999999999
Ireland,2009-08-01,0.0,15.17
Ireland,2009-09-01,0.0,13.448
Ireland,2009-10-01,0.0,11.761
Ireland,2009-11-01,0.0,8.027000000000001
Ireland,2009-12-01,0.0,4.077
Ireland,2010-02-01,0.0,3.612
Ireland,2010-03-01,0.0,6.329
Ireland,2010-04-01,0.0,9.076
Ireland,2010-05-01,0.0,11.208
Ireland,2010-06-01,0.0,15.106
Ireland,2010-07-01,0.0,15.508
Ireland,2010-08-01,0.0,14.690999999999999
Ireland,2010-09-01,0.0,14.012
Ireland,2010-10-01,0.0,10.665999999999999
Ireland,2010-11-01,0.0,5.984
Ireland,2010-12-01,0.0,1.784
Ireland,2011-02-01,0.0,7.129
Ireland,2011-03-01,0.0,7.189
Ireland,2011-04-01,0.0,11.1
Ireland,2011-05-01,0.0,11.674000000000001
Ireland,2011-06-01,0.0,12.610999999999999
Ireland,2011-07-01,0.0,14.526
Ireland,2011-08-01,0.0,14.065999999999999
Ireland,2011-09-01,0.0,13.758
Ireland,2011-10-01,0.0,11.524000000000001
Ireland,2011-11-01,0.0,9.917
Ireland,2011-12-01,0.0,6.382999999999999
Ireland,2012-02-01,0.0,7.435
Ireland,2012-03-01,0.0,9.067
Ireland,2012-04-01,0.0,7.627999999999999
Ireland,2012-05-01,0.0,11.415
Ireland,2012-06-01,0.0,12.970999999999998
Ireland,2012-07-01,0.0,14.338
Ireland,2012-08-01,0.0,15.743
Ireland,2012-09-01,0.0,12.749
Ireland,2012-10-01,0.0,9.242
Ireland,2012-11-01,0.0,6.827000000000001
Ireland,2012-12-01,0.0,6.028
Ireland,2013-02-01,0.0,5.33
Ireland,2013-03-01,0.0,4.456
Ireland,2013-04-01,0.0,7.797999999999999
Ireland,2013-05-01,0.0,10.364
Ireland,2013-06-01,0.0,13.663
Ireland,2013-07-01,0.0,17.299
Ireland,2013-08-01,0.0,15.168
Ireland,2013-09-01,0.0,0.0
France,2000-01-01,420653000.0,3.089
France,2001-01-01,425882000.0,4.949
France,2002-01-01,420919000.0,4.309
France,2003-01-01,428003000.0,2.499
France,2004-01-01,428928000.0,4.228
France,2005-01-01,432639000.0,3.862
France,2006-01-01,422101000.0,2.273
France,2007-01-01,412898000.0,6.117000000000001
France,2008-01-01,406791000.0,5.671
France,2009-01-01,386942000.0,1.57
France,2010-01-01,397900000.0,0.934
France,2011-01-01,372793000.0,3.6430000000000002
France,2012-01-01,374113000.0,4.944
France,2013-01-01,374259000.0,3.4130000000000003
France,2014-01-01,343573000.0,0.0
France,2015-01-01,348164000.0,0.0
France,2016-01-01,350105000.0,0.0
France,2017-01-01,356301000.0,0.0
France,2000-02-01,0.0,6.388999999999999
France,2000-03-01,0.0,7.462999999999999
France,2000-04-01,0.0,9.962
France,2000-05-01,0.0,15.225
France,2000-06-01,0.0,17.998
France,2000-07-01,0.0,17.635
France,2000-08-01,0.0,19.792
France,2000-09-01,0.0,16.704
France,2000-10-01,0.0,11.719000000000001
France,2000-11-01,0.0,8.024
France,2000-12-01,0.0,6.857
France,2001-02-01,0.0,5.29
France,2001-03-01,0.0,9.149
France,2001-04-01,0.0,8.885
France,2001-05-01,0.0,15.003
France,2001-06-01,0.0,17.064
France,2001-07-01,0.0,19.473
France,2001-08-01,0.0,20.134
France,2001-09-01,0.0,14.14
France,2001-10-01,0.0,14.585
France,2001-11-01,0.0,5.756
France,2001-12-01,0.0,1.911
France,2002-02-01,0.0,7.124
France,2002-03-01,0.0,8.597000000000001
France,2002-04-01,0.0,10.386
France,2002-05-01,0.0,13.299000000000001
France,2002-06-01,0.0,18.085
France,2002-07-01,0.0,18.557000000000002
France,2002-08-01,0.0,18.435
France,2002-09-01,0.0,15.187000000000001
France,2002-10-01,0.0,11.963
France,2002-11-01,0.0,8.953
France,2002-12-01,0.0,6.315
France,2003-02-01,0.0,3.0589999999999997
France,2003-03-01,0.0,9.111
France,2003-04-01,0.0,10.895999999999999
France,2003-05-01,0.0,14.635
France,2003-06-01,0.0,21.103
France,2003-07-01,0.0,20.927
France,2003-08-01,0.0,23.418000000000003
France,2003-09-01,0.0,16.381
France,2003-10-01,0.0,9.886000000000001
France,2003-11-01,0.0,8.424
France,2003-12-01,0.0,4.584
France,2004-02-01,0.0,4.465
France,2004-03-01,0.0,6.39
France,2004-04-01,0.0,9.847000000000001
France,2004-05-01,0.0,13.27
France,2004-06-01,0.0,18.124000000000002
France,2004-07-01,0.0,19.041
France,2004-08-01,0.0,19.631
France,2004-09-01,0.0,16.928
France,2004-10-01,0.0,12.927
France,2004-11-01,0.0,6.747000000000001
France,2004-12-01,0.0,3.5980000000000003
France,2005-02-01,0.0,2.084
France,2005-03-01,0.0,7.0520000000000005
France,2005-04-01,0.0,10.322000000000001
France,2005-05-01,0.0,14.385
France,2005-06-01,0.0,19.244
France,2005-07-01,0.0,19.965999999999998
France,2005-08-01,0.0,18.496
France,2005-09-01,0.0,16.708
France,2005-10-01,0.0,14.161
France,2005-11-01,0.0,6.2139999999999995
France,2005-12-01,0.0,2.255
France,2006-02-01,0.0,2.872
France,2006-03-01,0.0,6.547000000000001
France,2006-04-01,0.0,10.247
France,2006-05-01,0.0,14.357000000000001
France,2006-06-01,0.0,18.776
France,2006-07-01,0.0,23.133000000000003
France,2006-08-01,0.0,17.534000000000002
France,2006-09-01,0.0,18.355
France,2006-10-01,0.0,14.540999999999999
France,2006-11-01,0.0,9.242
France,2006-12-01,0.0,4.578
France,2007-02-01,0.0,7.1610000000000005
France,2007-03-01,0.0,7.52
France,2007-04-01,0.0,13.494000000000002
France,2007-05-01,0.0,14.783
France,2007-06-01,0.0,17.604
France,2007-07-01,0.0,18.33
France,2007-08-01,0.0,18.121
France,2007-09-01,0.0,14.927999999999999
France,2007-10-01,0.0,11.119000000000002
France,2007-11-01,0.0,6.129
France,2007-12-01,0.0,3.556
France,2008-02-01,0.0,6.185
France,2008-03-01,0.0,6.881
France,2008-04-01,0.0,9.425
France,2008-05-01,0.0,15.390999999999998
France,2008-06-01,0.0,17.344
France,2008-07-01,0.0,19.055999999999997
France,2008-08-01,0.0,18.719
France,2008-09-01,0.0,14.549000000000001
France,2008-10-01,0.0,11.062999999999999
France,2008-11-01,0.0,7.104
France,2008-12-01,0.0,3.0210000000000004
France,2009-02-01,0.0,3.8539999999999996
France,2009-03-01,0.0,7.225
France,2009-04-01,0.0,11.081
France,2009-05-01,0.0,15.305
France,2009-06-01,0.0,17.839000000000002
France,2009-07-01,0.0,19.725
France,2009-08-01,0.0,20.614
France,2009-09-01,0.0,16.643
France,2009-10-01,0.0,11.985999999999999
France,2009-11-01,0.0,9.492
France,2009-12-01,0.0,3.9560000000000004
France,2010-02-01,0.0,3.485
France,2010-03-01,0.0,6.612
France,2010-04-01,0.0,10.888
France,2010-05-01,0.0,12.600999999999999
France,2010-06-01,0.0,17.52
France,2010-07-01,0.0,20.94
France,2010-08-01,0.0,18.729
France,2010-09-01,0.0,15.319
France,2010-10-01,0.0,11.08
France,2010-11-01,0.0,6.89
France,2010-12-01,0.0,1.381
France,2011-02-01,0.0,5.5520000000000005
France,2011-03-01,0.0,8.218
France,2011-04-01,0.0,13.32
France,2011-05-01,0.0,15.805
France,2011-06-01,0.0,17.345
France,2011-07-01,0.0,17.7
France,2011-08-01,0.0,19.445
France,2011-09-01,0.0,17.707
France,2011-10-01,0.0,12.636
France,2011-11-01,0.0,9.442
France,2011-12-01,0.0,6.46
France,2012-02-01,0.0,0.581
France,2012-03-01,0.0,9.355
France,2012-04-01,0.0,9.127
France,2012-05-01,0.0,14.684000000000001
France,2012-06-01,0.0,16.875999999999998
France,2012-07-01,0.0,18.709
France,2012-08-01,0.0,20.633000000000003
France,2012-09-01,0.0,15.964
France,2012-10-01,0.0,12.122
France,2012-11-01,0.0,7.742999999999999
France,2012-12-01,0.0,5.242999999999999
France,2013-02-01,0.0,2.435
France,2013-03-01,0.0,5.542000000000001
France,2013-04-01,0.0,9.61
France,2013-05-01,0.0,11.475999999999999
France,2013-06-01,0.0,16.328
France,2013-07-01,0.0,21.291
France,2013-08-01,0.0,19.471
France,2013-09-01,0.0,0.0
Principality of Andorra,2000-01-01,523952.0,3.275
Principality of Andorra,2001-01-01,523952.0,5.903
Principality of Andorra,2002-01-01,531280.0,5.026
Principality of Andorra,2003-01-01,534944.0,3.535
Principality of Andorra,2004-01-01,560592.0,5.26
Principality of Andorra,2005-01-01,575248.0,3.6710000000000003
Principality of Andorra,2006-01-01,545936.0,3.5660000000000003
Principality of Andorra,2007-01-01,538608.0,5.684
Principality of Andorra,2008-01-01,538608.0,6.145
Principality of Andorra,2009-01-01,516624.0,3.375
Principality of Andorra,2010-01-01,516624.0,2.741
Principality of Andorra,2011-01-01,490976.0,3.924
Principality of Andorra,2012-01-01,487312.0,5.145
Principality of Andorra,2013-01-01,476320.0,4.757
Principality of Andorra,2014-01-01,461664.0,0.0
Principality of Andorra,2015-01-01,477239.0,0.0
Principality of Andorra,2016-01-01,511507.0,0.0
Principality of Andorra,2017-01-01,520184.0,0.0
Principality of Andorra,2000-02-01,0.0,7.382999999999999
Principality of Andorra,2000-03-01,0.0,8.477
Principality of Andorra,2000-04-01,0.0,9.967
Principality of Andorra,2000-05-01,0.0,15.35
Principality of Andorra,2000-06-01,0.0,18.259
Principality of Andorra,2000-07-01,0.0,19.323
Principality of Andorra,2000-08-01,0.0,20.855999999999998
Principality of Andorra,2000-09-01,0.0,17.441
Principality of Andorra,2000-10-01,0.0,12.095
Principality of Andorra,2000-11-01,0.0,8.07
Principality of Andorra,2000-12-01,0.0,7.247000000000001
Principality of Andorra,2001-02-01,0.0,5.905
Principality of Andorra,2001-03-01,0.0,10.632
Principality of Andorra,2001-04-01,0.0,9.795
Principality of Andorra,2001-05-01,0.0,14.716
Principality of Andorra,2001-06-01,0.0,18.653
Principality of Andorra,2001-07-01,0.0,20.472
Principality of Andorra,2001-08-01,0.0,21.392
Principality of Andorra,2001-09-01,0.0,15.657
Principality of Andorra,2001-10-01,0.0,14.952
Principality of Andorra,2001-11-01,0.0,6.235
Principality of Andorra,2001-12-01,0.0,2.281
Principality of Andorra,2002-02-01,0.0,7.2139999999999995
Principality of Andorra,2002-03-01,0.0,9.482000000000001
Principality of Andorra,2002-04-01,0.0,10.787
Principality of Andorra,2002-05-01,0.0,12.992
Principality of Andorra,2002-06-01,0.0,18.385
Principality of Andorra,2002-07-01,0.0,19.597
Principality of Andorra,2002-08-01,0.0,19.09
Principality of Andorra,2002-09-01,0.0,16.292
Principality of Andorra,2002-10-01,0.0,13.042
Principality of Andorra,2002-11-01,0.0,9.269
Principality of Andorra,2002-12-01,0.0,6.659
Principality of Andorra,2003-02-01,0.0,4.071000000000001
Principality of Andorra,2003-03-01,0.0,9.171
Principality of Andorra,2003-04-01,0.0,10.860999999999999
Principality of Andorra,2003-05-01,0.0,14.788
Principality of Andorra,2003-06-01,0.0,21.913
Principality of Andorra,2003-07-01,0.0,22.885
Principality of Andorra,2003-08-01,0.0,24.313000000000002
Principality of Andorra,2003-09-01,0.0,17.389
Principality of Andorra,2003-10-01,0.0,11.397
Principality of Andorra,2003-11-01,0.0,9.084
Principality of Andorra,2003-12-01,0.0,5.401
Principality of Andorra,2004-02-01,0.0,4.819
Principality of Andorra,2004-03-01,0.0,6.8260000000000005
Principality of Andorra,2004-04-01,0.0,9.447000000000001
Principality of Andorra,2004-05-01,0.0,13.258
Principality of Andorra,2004-06-01,0.0,19.486
Principality of Andorra,2004-07-01,0.0,20.618000000000002
Principality of Andorra,2004-08-01,0.0,21.024
Principality of Andorra,2004-09-01,0.0,17.832
Principality of Andorra,2004-10-01,0.0,14.106
Principality of Andorra,2004-11-01,0.0,6.66
Principality of Andorra,2004-12-01,0.0,5.18
Principality of Andorra,2005-02-01,0.0,2.695
Principality of Andorra,2005-03-01,0.0,6.856
Principality of Andorra,2005-04-01,0.0,10.308
Principality of Andorra,2005-05-01,0.0,14.866
Principality of Andorra,2005-06-01,0.0,20.264
Principality of Andorra,2005-07-01,0.0,21.590999999999998
Principality of Andorra,2005-08-01,0.0,19.788
Principality of Andorra,2005-09-01,0.0,16.95
Principality of Andorra,2005-10-01,0.0,13.817
Principality of Andorra,2005-11-01,0.0,6.996
Principality of Andorra,2005-12-01,0.0,1.919
Principality of Andorra,2006-02-01,0.0,4.1080000000000005
Principality of Andorra,2006-03-01,0.0,8.464
Principality of Andorra,2006-04-01,0.0,11.472000000000001
Principality of Andorra,2006-05-01,0.0,15.312999999999999
Principality of Andorra,2006-06-01,0.0,19.307000000000002
Principality of Andorra,2006-07-01,0.0,24.003
Principality of Andorra,2006-08-01,0.0,19.595
Principality of Andorra,2006-09-01,0.0,18.205
Principality of Andorra,2006-10-01,0.0,15.087
Principality of Andorra,2006-11-01,0.0,10.357999999999999
Principality of Andorra,2006-12-01,0.0,4.534
Principality of Andorra,2007-02-01,0.0,7.295
Principality of Andorra,2007-03-01,0.0,8.052
Principality of Andorra,2007-04-01,0.0,12.423
Principality of Andorra,2007-05-01,0.0,14.674000000000001
Principality of Andorra,2007-06-01,0.0,18.371
Principality of Andorra,2007-07-01,0.0,20.054000000000002
Principality of Andorra,2007-08-01,0.0,19.533
Principality of Andorra,2007-09-01,0.0,16.518
Principality of Andorra,2007-10-01,0.0,12.267999999999999
Principality of Andorra,2007-11-01,0.0,6.502000000000001
Principality of Andorra,2007-12-01,0.0,4.489
Principality of Andorra,2008-02-01,0.0,7.2379999999999995
Principality of Andorra,2008-03-01,0.0,7.643
Principality of Andorra,2008-04-01,0.0,10.238
Principality of Andorra,2008-05-01,0.0,14.214
Principality of Andorra,2008-06-01,0.0,18.007
Principality of Andorra,2008-07-01,0.0,20.46
Principality of Andorra,2008-08-01,0.0,20.493000000000002
Principality of Andorra,2008-09-01,0.0,16.365
Principality of Andorra,2008-10-01,0.0,12.157
Principality of Andorra,2008-11-01,0.0,6.827999999999999
